age,age_cat,score_text,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,c_jail_in,c_jail_out,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,sex_Male,c_charge_degree_M
38,25 - 45,Low,2,-1.0,1,0,0,2013-03-19 04:21:06,2013-03-20 09:34:48,False,False,False,False,False,True,False
55,Greater than 45,Low,0,-7.0,1,0,0,2014-03-19 11:32:30,2014-03-25 06:06:45,False,False,True,False,False,True,True
59,Greater than 45,Low,3,0.0,1,1,1,2014-05-01 04:27:00,2014-05-02 11:39:39,False,True,False,False,False,True,True
22,Less than 25,Low,0,-1.0,2,0,0,2013-08-27 05:03:28,2013-08-28 07:45:25,False,False,False,False,False,True,False
24,Less than 25,High,12,-1.0,10,0,0,2013-10-20 06:12:56,2013-11-06 09:00:54,False,False,False,False,False,True,True
42,25 - 45,Medium,3,-3.0,5,0,0,2013-02-08 09:19:36,2013-02-09 01:26:38,False,True,False,False,False,False,False
57,Greater than 45,Medium,19,-1.0,6,0,0,2013-05-18 08:31:01,2013-05-21 12:47:29,False,False,False,False,False,True,False
50,Greater than 45,Low,0,-1.0,1,0,0,2013-03-19 09:33:06,2013-03-22 05:52:21,False,True,False,False,False,True,False
34,25 - 45,Low,5,-1.0,4,0,0,2013-12-03 09:45:00,2013-12-04 08:51:32,False,False,False,False,False,True,True
29,25 - 45,Low,0,0.0,1,0,0,2014-03-10 03:51:44,2014-03-11 03:42:19,False,False,False,False,False,True,True
29,25 - 45,Low,0,-1.0,4,1,1,2014-07-19 05:05:54,2014-07-20 08:08:01,False,False,False,False,False,False,False
40,25 - 45,Low,0,0.0,1,0,0,2014-02-10 01:41:01,2014-02-10 08:22:50,False,False,True,False,False,True,True
44,25 - 45,Medium,0,-1.0,7,0,0,2013-04-16 04:51:29,2013-04-20 05:57:46,False,True,False,False,False,True,False
27,25 - 45,High,3,-1.0,9,1,1,2013-01-01 03:16:15,2013-01-10 04:12:28,False,False,False,False,False,True,False
40,25 - 45,Low,0,0.0,1,0,0,2014-03-25 12:36:32,2014-03-25 08:18:56,False,False,False,False,False,False,False
50,Greater than 45,High,11,0.0,9,0,0,2013-09-09 01:51:41,2013-09-11 04:56:45,False,False,False,False,False,True,False
47,Greater than 45,Low,1,-27.0,1,0,0,2013-12-27 08:28:22,2014-01-13 09:12:03,False,False,True,False,False,True,False
24,Less than 25,Medium,4,-1.0,7,0,0,2013-08-22 04:33:49,2013-08-27 01:19:42,False,False,False,False,False,True,False
33,25 - 45,Low,2,0.0,2,0,0,2013-10-22 04:22:46,2013-10-22 07:31:15,False,False,False,False,False,False,False
36,25 - 45,Low,0,0.0,1,0,0,2013-09-04 06:00:32,2013-09-05 05:33:52,False,True,False,False,False,True,True
44,25 - 45,Low,1,-22.0,1,1,0,2013-09-29 04:09:48,2013-09-30 12:00:01,False,True,False,False,False,True,True
27,25 - 45,Medium,3,-23.0,7,0,0,2013-09-25 04:20:19,2013-09-26 09:32:53,False,False,False,False,False,True,True
43,25 - 45,High,5,-1.0,9,0,0,2013-04-02 11:44:15,2013-04-03 02:42:40,False,False,False,False,False,True,False
41,25 - 45,High,25,-1.0,9,1,1,2013-02-05 05:31:42,2013-08-10 05:00:46,False,False,False,False,False,True,False
26,25 - 45,Medium,2,-1.0,5,0,0,2013-03-25 11:41:47,2013-03-26 01:03:38,False,True,False,False,False,True,False
28,25 - 45,High,5,-1.0,8,0,0,2013-10-10 06:23:41,2013-10-11 08:20:50,False,False,False,False,False,True,True
26,25 - 45,Low,0,-1.0,4,0,0,2013-12-09 11:19:57,2013-12-12 09:19:18,False,True,False,False,False,True,True
27,25 - 45,Low,0,-1.0,2,0,0,2013-08-03 04:44:27,2013-08-04 07:42:20,False,True,False,False,False,True,False
21,Less than 25,High,0,-1.0,8,0,0,2013-01-07 09:42:31,2013-01-09 01:05:12,False,False,False,False,False,True,False
25,25 - 45,High,2,0.0,9,0,0,2013-02-28 12:20:59,2013-03-01 04:14:50,False,False,False,False,False,True,False
23,Less than 25,Medium,0,-1.0,5,0,0,2014-02-15 11:55:36,2014-02-16 09:24:05,False,False,False,False,True,False,True
28,25 - 45,Low,2,-1.0,1,0,0,2013-11-02 05:18:38,2013-11-04 04:03:11,False,False,False,False,True,True,True
34,25 - 45,Low,2,-1.0,4,0,0,2013-10-29 05:28:11,2013-10-30 02:05:14,False,False,False,False,False,True,False
34,25 - 45,High,6,-1.0,8,1,1,2013-01-22 07:32:23,2013-02-05 07:22:29,False,False,False,False,False,True,False
52,Greater than 45,High,3,-2.0,9,0,0,2013-07-27 10:50:36,2013-07-28 02:01:45,False,True,False,False,False,True,True
26,25 - 45,Low,0,0.0,4,0,0,2013-04-27 02:42:38,2013-04-27 07:36:35,False,True,False,False,False,True,False
49,Greater than 45,Low,3,0.0,4,0,0,2013-09-24 02:46:20,2013-09-24 07:16:50,False,True,False,False,False,True,False
28,25 - 45,Low,1,-1.0,3,0,0,2013-04-02 12:18:46,2013-04-04 07:54:22,False,False,False,False,False,True,True
49,Greater than 45,Low,1,0.0,1,0,0,2013-02-10 02:43:29,2013-03-07 01:58:42,False,False,False,False,False,True,False
26,25 - 45,Low,7,0.0,4,0,0,2013-08-20 12:51:18,2013-08-22 05:25:59,False,False,True,False,False,True,True
35,25 - 45,Low,3,0.0,4,0,0,2013-09-25 01:21:21,2013-09-26 04:17:22,False,True,False,False,False,True,False
30,25 - 45,Low,1,-1.0,2,0,0,2013-03-15 11:21:37,2013-03-16 07:55:41,False,False,False,False,False,False,False
25,25 - 45,High,0,0.0,8,0,0,2013-09-19 04:53:03,2013-09-21 01:36:58,False,False,False,False,False,True,False
41,25 - 45,Low,0,0.0,1,0,0,2013-03-23 03:53:04,2013-03-24 06:30:15,False,False,False,False,False,False,True
38,25 - 45,Low,0,0.0,1,0,0,2013-09-06 01:28:27,2013-09-06 10:50:40,False,True,False,False,False,True,False
56,Greater than 45,Low,2,-1.0,3,0,0,2013-10-22 04:47:28,2013-11-07 09:55:20,False,True,False,False,False,True,True
26,25 - 45,Medium,0,-1.0,5,0,0,2014-02-19 05:20:26,2014-02-20 02:30:11,False,False,False,False,False,True,False
38,25 - 45,Medium,1,-1.0,6,1,1,2013-02-09 03:23:30,2013-02-10 08:17:31,False,True,False,False,False,False,True
26,25 - 45,Low,0,-1.0,2,0,0,2013-05-08 04:58:36,2013-05-09 07:23:44,False,False,False,False,False,True,True
35,25 - 45,Medium,1,-1.0,5,0,0,2014-01-01 11:50:43,2014-01-03 01:39:37,False,False,False,False,False,True,True
23,Less than 25,Medium,2,-1.0,5,0,0,2013-01-17 06:30:04,2013-01-18 01:51:21,False,False,True,False,False,True,False
46,Greater than 45,Low,4,0.0,4,0,0,2014-01-04 02:43:27,2014-01-05 08:14:11,False,True,False,False,False,True,False
39,25 - 45,Low,2,-1.0,1,0,0,2013-01-27 03:53:11,2013-03-15 09:27:18,False,False,False,False,False,True,True
23,Less than 25,Medium,3,0.0,5,0,0,2013-08-15 01:53:22,2013-08-21 08:27:53,False,False,False,False,False,True,True
21,Less than 25,Low,0,-1.0,4,1,1,2014-06-13 03:47:26,2014-06-14 01:59:39,False,True,False,False,False,True,True
32,25 - 45,Low,3,-1.0,2,0,0,2013-02-26 02:16:05,2013-03-28 10:47:42,False,False,False,False,False,False,False
60,Greater than 45,Low,0,-1.0,1,0,0,2013-08-07 09:07:30,2014-03-13 12:32:21,False,False,False,False,False,True,False
21,Less than 25,High,1,-1.0,9,1,1,2013-01-16 04:32:53,2013-01-17 07:40:18,False,False,False,False,False,True,False
26,25 - 45,Low,0,-1.0,2,0,0,2013-10-26 02:28:18,2013-10-27 08:36:51,False,False,False,False,False,False,True
52,Greater than 45,Low,5,-1.0,3,1,1,2013-04-02 10:32:57,2013-04-09 07:06:41,False,False,True,False,False,True,False
40,25 - 45,High,13,-1.0,9,0,0,2013-09-24 07:30:04,2013-09-25 08:13:07,False,False,False,False,False,True,False
41,25 - 45,Low,1,-1.0,2,0,0,2013-02-27 09:49:07,2013-03-01 01:59:16,False,False,False,False,False,True,True
23,Less than 25,Medium,0,-1.0,7,0,0,2013-10-28 05:52:52,2013-10-30 12:28:17,False,False,False,False,False,False,False
36,25 - 45,Low,0,0.0,1,0,0,2014-02-08 04:16:48,2014-02-09 06:28:32,False,True,False,False,False,False,True
23,Less than 25,Low,0,0.0,2,0,0,2013-03-05 03:06:29,2013-03-05 06:43:38,False,False,False,False,False,True,False
25,25 - 45,Low,0,-1.0,2,0,0,2013-09-16 02:13:27,2013-09-23 08:24:38,False,False,False,False,False,True,True
41,25 - 45,Medium,1,-6.0,6,0,0,2013-10-16 03:27:50,2013-10-22 10:32:34,False,True,False,False,False,True,False
29,25 - 45,Low,2,-2.0,3,0,0,2014-01-04 09:12:16,2014-01-06 11:05:13,False,True,False,False,False,True,False
26,25 - 45,Low,0,-1.0,2,0,0,2013-12-11 03:26:14,2013-12-13 02:54:48,False,True,False,False,False,True,False
31,25 - 45,Low,0,-5.0,3,0,0,2013-05-31 11:07:01,2013-06-01 08:46:14,False,True,False,False,False,False,True
41,25 - 45,High,9,-1.0,9,1,0,2013-02-17 06:51:32,2013-02-18 06:40:08,False,False,False,False,False,True,True
26,25 - 45,Medium,2,0.0,7,0,0,2013-01-17 05:17:57,2013-01-17 07:05:29,False,False,False,False,False,True,True
35,25 - 45,Low,4,-1.0,2,0,0,2013-09-17 07:57:04,2013-10-18 09:02:20,False,True,False,False,False,True,True
48,Greater than 45,Low,4,-1.0,3,0,0,2013-01-03 07:50:37,2013-01-04 06:15:54,False,False,False,False,False,True,False
37,25 - 45,Low,4,0.0,1,0,0,2013-02-09 12:56:56,2013-02-10 08:05:29,False,True,False,False,False,True,True
52,Greater than 45,Low,0,-1.0,1,0,0,2013-01-12 07:04:33,2013-01-13 01:52:34,False,True,False,False,False,False,True
24,Less than 25,Medium,3,0.0,5,0,0,2013-08-01 06:42:08,2013-09-06 03:32:31,False,True,False,False,False,True,False
49,Greater than 45,Low,0,-1.0,1,0,0,2013-02-24 06:39:36,2013-02-25 01:34:30,False,True,False,False,False,True,False
51,Greater than 45,Medium,3,-1.0,6,0,0,2013-03-08 12:35:15,2013-03-25 08:50:15,False,True,False,False,False,True,False
61,Greater than 45,Low,0,0.0,1,0,0,2013-03-01 05:14:32,2013-03-01 01:48:41,False,True,False,False,False,True,True
37,25 - 45,Low,1,-25.0,3,0,0,2013-01-27 04:29:27,2013-01-28 08:30:45,False,True,False,False,False,False,True
51,Greater than 45,Low,2,-1.0,1,0,0,2013-02-27 04:44:18,2013-02-28 08:01:39,False,False,False,False,False,True,True
22,Less than 25,High,3,-2.0,9,0,0,2013-10-27 04:53:42,2013-10-28 07:53:41,False,False,False,False,False,False,True
24,Less than 25,Medium,0,-1.0,5,0,0,2013-02-12 11:40:28,2013-02-13 10:02:55,False,False,False,False,False,False,True
52,Greater than 45,Low,0,-1.0,1,0,0,2013-11-15 11:16:23,2013-11-16 08:06:35,False,True,False,False,False,True,True
38,25 - 45,Low,0,-1.0,1,0,0,2014-03-15 11:22:26,2014-03-16 08:27:01,False,True,False,False,False,True,True
40,25 - 45,Medium,2,-1.0,5,0,0,2013-01-27 08:40:41,2013-05-08 05:42:39,False,False,False,False,False,False,True
42,25 - 45,Low,0,0.0,1,0,0,2013-11-14 05:48:10,2013-11-18 07:36:03,False,False,True,False,False,True,True
27,25 - 45,Medium,0,0.0,5,0,0,2013-01-06 04:31:06,2013-01-08 05:20:57,False,True,False,False,False,True,True
28,25 - 45,High,5,-1.0,8,0,0,2013-08-09 10:07:19,2013-09-13 07:58:19,False,False,False,False,False,True,False
40,25 - 45,Low,0,-1.0,1,0,0,2013-11-06 10:58:07,2013-11-07 01:55:42,False,True,False,False,False,True,True
38,25 - 45,Low,0,0.0,4,0,0,2013-02-14 05:26:52,2013-07-22 06:55:53,False,True,False,False,False,True,False
22,Less than 25,High,0,0.0,8,0,0,2013-11-12 01:16:29,2013-11-12 08:32:15,False,False,False,False,False,True,False
36,25 - 45,Medium,6,-1.0,5,0,0,2013-01-04 03:10:09,2013-03-29 10:22:04,False,False,False,False,False,True,False
29,25 - 45,Low,0,-1.0,2,0,0,2013-11-09 08:24:05,2013-11-10 02:36:02,False,False,False,False,False,True,True
22,Less than 25,Low,3,-1.0,3,0,0,2013-10-15 02:41:31,2013-10-17 04:50:35,False,False,False,False,True,True,False
26,25 - 45,Low,1,0.0,1,0,0,2014-01-21 01:53:43,2014-02-04 07:20:36,False,False,False,False,False,True,True
50,Greater than 45,Low,1,-1.0,3,0,0,2013-01-14 11:58:48,2013-01-16 08:10:14,False,True,False,False,False,True,False
32,25 - 45,High,14,-1.0,9,1,1,2013-05-09 03:22:53,2013-05-11 05:44:32,False,False,False,False,False,True,False
37,25 - 45,Low,3,0.0,2,0,0,2013-11-18 03:46:24,2013-11-19 10:18:36,False,False,False,False,False,True,False
68,Greater than 45,Low,6,-1.0,4,0,0,2013-09-21 10:10:59,2013-09-24 04:44:52,False,False,False,False,False,True,True
31,25 - 45,High,15,0.0,8,0,0,2013-05-25 12:00:10,2013-05-25 07:36:34,False,False,False,False,False,True,False
43,25 - 45,Low,8,-1.0,3,0,0,2013-01-12 12:14:44,2013-01-14 02:47:11,False,True,False,False,False,True,False
33,25 - 45,Low,2,-22.0,2,0,0,2013-09-19 09:34:52,2013-10-11 06:19:13,False,True,False,False,False,True,True
60,Greater than 45,Low,0,-1.0,1,0,0,2013-05-19 06:07:29,2013-05-20 06:56:01,False,False,True,False,False,True,False
33,25 - 45,Low,2,-1.0,4,0,0,2014-03-17 09:15:29,2014-03-31 10:02:05,False,True,False,False,False,False,False
26,25 - 45,Medium,1,0.0,5,0,0,2013-08-30 11:51:04,2013-08-31 01:57:53,False,False,True,False,False,True,False
36,25 - 45,Medium,2,-1.0,5,0,0,2013-03-10 07:15:50,2013-03-11 01:32:19,False,False,False,False,False,True,False
29,25 - 45,Low,1,-1.0,4,0,0,2014-01-05 10:19:57,2014-01-07 03:49:53,False,False,False,False,False,False,True
58,Greater than 45,Low,0,-1.0,2,0,0,2013-03-13 10:02:13,2013-03-14 02:21:27,False,False,True,False,False,True,False
26,25 - 45,High,1,-1.0,9,0,0,2013-05-05 07:23:19,2013-05-08 08:21:21,False,True,False,False,False,False,False
24,Less than 25,Low,2,-18.0,3,0,0,2013-02-14 08:04:32,2013-03-01 08:19:07,False,True,False,False,False,True,True
35,25 - 45,Medium,2,-15.0,6,0,0,2013-07-30 05:05:43,2013-08-14 02:10:10,False,False,False,False,False,False,False
33,25 - 45,Low,0,-1.0,2,0,0,2013-11-18 04:55:48,2013-11-19 01:28:31,False,False,False,False,True,False,False
23,Less than 25,High,5,24.0,8,1,1,2013-09-23 03:15:15,2013-09-24 04:26:21,False,False,False,False,False,True,False
52,Greater than 45,Low,4,-1.0,3,0,0,2014-02-02 02:24:43,2014-02-03 01:24:23,False,True,False,False,False,True,True
52,Greater than 45,Low,0,-1.0,1,0,0,2014-03-06 11:57:06,2014-03-07 08:44:57,False,False,True,False,False,True,True
41,25 - 45,High,19,-1.0,10,1,1,2014-12-25 06:50:18,2015-02-06 05:56:01,False,False,True,False,False,True,False
22,Less than 25,Medium,0,0.0,6,0,0,2013-04-24 03:08:06,2013-04-24 08:19:38,False,False,True,False,False,False,False
31,25 - 45,Medium,1,-3.0,5,0,0,2013-08-31 09:04:51,2013-09-01 02:06:30,False,True,False,False,False,True,False
53,Greater than 45,Low,1,-1.0,1,0,0,2013-02-12 11:20:43,2013-02-13 07:54:55,False,True,False,False,False,True,False
31,25 - 45,Low,7,-1.0,3,0,0,2014-03-09 04:46:09,2014-03-10 09:42:05,False,True,False,False,False,True,True
52,Greater than 45,Low,0,-1.0,1,0,0,2013-07-31 09:14:55,2013-08-01 07:36:57,False,True,False,False,False,False,True
54,Greater than 45,Low,7,0.0,3,0,0,2013-10-06 03:20:08,2013-10-06 07:36:47,False,True,False,False,False,True,False
44,25 - 45,Low,0,0.0,1,0,0,2013-01-11 02:52:46,2013-01-11 07:46:30,False,False,True,False,False,True,True
63,Greater than 45,Low,5,-1.0,1,0,0,2013-03-01 09:14:42,2013-03-05 10:01:18,False,True,False,False,False,True,True
44,25 - 45,Low,0,-1.0,1,0,0,2013-12-24 05:58:16,2013-12-25 08:38:42,False,True,False,False,False,True,False
34,25 - 45,Medium,1,-1.0,5,0,0,2013-01-09 01:08:47,2013-01-10 05:09:51,False,False,False,False,False,True,False
50,Greater than 45,Low,0,0.0,1,0,0,2013-04-22 01:45:49,2013-04-22 06:41:19,False,False,False,False,False,True,True
61,Greater than 45,Low,0,-1.0,1,0,0,2013-12-03 03:18:00,2013-12-04 09:09:14,False,True,False,False,False,False,False
28,25 - 45,Low,0,-1.0,2,0,0,2013-09-23 11:18:27,2013-09-24 09:19:53,False,False,False,False,False,False,True
36,25 - 45,High,2,-1.0,9,1,1,2014-08-24 05:47:08,2014-10-09 09:10:14,False,False,False,False,False,True,True
22,Less than 25,Low,0,-1.0,3,0,0,2013-08-23 05:49:07,2013-08-24 08:38:31,False,False,False,False,False,False,True
23,Less than 25,High,6,-1.0,8,0,0,2013-04-05 03:50:59,2013-05-09 09:31:20,False,False,True,False,False,True,True
48,Greater than 45,Low,0,-1.0,1,0,0,2014-01-29 06:04:45,2014-01-30 10:34:50,False,True,False,False,False,False,False
21,Less than 25,High,2,-1.0,8,0,0,2013-08-23 10:37:03,2013-11-11 04:30:55,False,False,False,False,False,False,False
40,25 - 45,Low,1,-1.0,1,0,0,2014-03-10 09:24:25,2014-03-12 09:09:50,False,False,False,False,False,True,False
62,Greater than 45,Low,0,-1.0,1,0,0,2013-01-09 03:17:14,2013-01-12 03:08:45,False,True,False,False,False,True,False
23,Less than 25,Low,0,-4.0,2,1,0,2013-10-05 05:06:33,2013-10-06 07:58:45,False,True,False,False,False,True,False
29,25 - 45,Low,7,-1.0,4,1,0,2013-08-15 04:47:18,2013-08-16 10:21:01,False,False,False,False,False,True,False
28,25 - 45,Low,1,0.0,2,0,0,2013-03-23 05:48:15,2013-03-24 07:18:54,False,True,False,False,False,True,True
30,25 - 45,High,9,-1.0,10,1,1,2014-11-04 08:54:31,2015-05-19 11:36:21,False,False,False,False,False,True,False
40,25 - 45,Low,0,0.0,2,0,0,2013-11-17 04:36:43,2013-11-17 07:27:46,False,True,False,False,False,False,False
65,Greater than 45,Low,0,0.0,1,0,0,2013-05-07 02:20:22,2013-05-08 03:00:01,False,True,False,False,False,False,True
24,Less than 25,High,2,-2.0,9,0,0,2014-01-07 05:06:31,2014-01-07 08:45:09,False,True,False,False,False,False,False
37,25 - 45,Low,2,-1.0,4,1,1,2013-12-09 01:26:29,2014-01-29 03:40:53,False,False,False,False,True,True,False
33,25 - 45,Low,3,-16.0,4,1,1,2013-03-03 11:33:17,2013-03-15 06:19:23,False,True,False,False,False,True,True
58,Greater than 45,Low,0,-1.0,1,0,0,2013-05-26 10:29:50,2013-05-27 06:15:59,False,True,False,False,False,True,True
21,Less than 25,High,0,-1.0,8,1,1,2013-03-21 03:09:22,2013-03-28 07:17:08,False,True,False,False,False,True,False
50,Greater than 45,Low,8,-14.0,2,0,0,2013-03-15 12:34:40,2013-03-27 09:11:27,False,True,False,False,False,True,False
43,25 - 45,Low,2,-26.0,1,0,0,2013-02-15 04:05:37,2013-02-16 05:59:32,False,True,False,False,False,True,False
24,Less than 25,Low,0,0.0,2,0,0,2013-01-23 03:55:12,2013-02-07 08:39:52,False,True,False,False,False,True,False
24,Less than 25,Medium,2,-1.0,7,0,0,2013-02-06 04:14:19,2013-02-08 08:31:47,False,True,False,False,False,False,False
30,25 - 45,Low,2,-1.0,3,0,0,2014-01-22 08:24:04,2014-03-26 09:45:11,False,True,False,False,False,True,False
35,25 - 45,Medium,0,-1.0,6,0,0,2013-05-15 03:27:43,2013-08-24 05:06:24,True,False,False,False,False,True,False
24,Less than 25,Low,0,-2.0,4,0,0,2013-05-08 11:38:39,2013-05-09 07:58:28,False,True,False,False,False,True,False
36,25 - 45,Medium,5,-1.0,5,1,1,2013-01-23 03:15:23,2013-01-24 06:43:56,False,False,False,False,False,True,True
43,25 - 45,Low,2,-1.0,3,0,0,2013-04-17 10:37:05,2013-04-23 10:16:03,False,False,False,False,False,True,False
50,Greater than 45,Medium,0,-1.0,7,0,0,2014-02-11 04:53:10,2014-03-13 10:02:48,False,True,False,False,False,True,False
27,25 - 45,Low,2,0.0,3,0,0,2013-03-28 01:22:58,2013-03-28 08:31:54,False,False,False,False,False,True,False
47,Greater than 45,Low,13,0.0,4,1,1,2013-04-14 03:00:30,2013-06-19 06:52:42,False,True,False,False,False,True,True
24,Less than 25,Medium,0,0.0,6,0,0,2013-03-25 01:31:41,2013-03-25 08:43:30,False,True,False,False,False,False,True
57,Greater than 45,Low,7,-1.0,1,1,0,2013-01-27 07:37:35,2013-06-28 05:35:04,False,True,False,False,False,True,False
55,Greater than 45,Low,0,-1.0,1,0,0,2013-12-15 07:09:08,2013-12-16 01:30:18,False,False,False,False,False,True,False
64,Greater than 45,Low,0,-1.0,1,0,0,2013-10-21 11:27:18,2013-10-22 01:59:46,False,False,False,False,True,False,False
36,25 - 45,Low,1,0.0,1,0,0,2013-01-02 12:43:11,2013-01-02 01:12:11,False,False,False,False,False,False,True
22,Less than 25,Low,0,0.0,3,1,0,2013-01-15 12:31:43,2013-01-15 01:17:47,False,False,False,False,False,True,False
24,Less than 25,Medium,0,0.0,5,0,0,2013-05-21 12:50:11,2013-05-22 05:30:40,False,True,False,False,False,False,True
29,25 - 45,Medium,2,0.0,5,1,0,2013-11-16 02:35:51,2013-11-16 07:53:22,False,False,False,False,False,True,True
51,Greater than 45,Low,4,-26.0,2,1,0,2013-09-05 09:34:45,2013-09-13 05:55:53,False,False,False,False,False,True,True
24,Less than 25,High,1,-6.0,10,0,0,2013-08-02 10:27:58,2013-08-08 11:00:55,False,False,True,False,False,True,False
39,25 - 45,High,4,-1.0,9,0,0,2013-08-09 07:48:19,2013-12-06 04:19:37,False,False,False,False,False,True,False
67,Greater than 45,Low,0,-1.0,1,0,0,2013-08-15 12:10:13,2013-08-16 09:07:07,False,True,False,False,False,True,True
39,25 - 45,Low,1,-1.0,1,0,0,2013-04-08 08:24:50,2013-04-09 02:11:07,False,False,False,False,False,False,False
47,Greater than 45,Low,1,-3.0,1,1,0,2013-07-14 11:11:51,2013-07-15 01:37:10,False,False,False,False,False,True,False
50,Greater than 45,Low,3,-1.0,3,0,0,2013-03-27 09:19:27,2013-04-10 10:26:19,False,True,False,False,False,True,False
30,25 - 45,High,0,-1.0,9,0,0,2013-02-06 01:02:38,2013-02-07 07:22:44,False,False,False,False,False,True,True
42,25 - 45,Low,0,-1.0,1,0,0,2013-09-16 06:13:55,2013-09-17 01:54:04,False,True,False,False,False,False,True
30,25 - 45,Low,1,-1.0,4,0,0,2013-02-02 05:10:03,2013-02-04 05:37:02,False,False,False,False,False,False,True
35,25 - 45,Low,5,-1.0,2,0,0,2013-01-08 02:08:35,2013-01-08 06:56:18,False,False,True,False,False,True,True
32,25 - 45,Low,0,-1.0,3,0,0,2014-01-22 12:13:03,2014-01-23 05:54:47,False,False,False,False,False,False,False
22,Less than 25,High,0,-1.0,9,0,0,2013-02-26 04:51:22,2013-02-27 09:49:12,False,True,False,False,False,False,True
33,25 - 45,Low,0,-1.0,2,0,0,2013-12-11 01:52:15,2013-12-16 11:33:44,False,True,False,False,False,True,False
56,Greater than 45,Low,0,0.0,1,0,0,2013-09-28 02:52:18,2013-10-01 07:39:52,False,False,False,False,False,False,True
20,Less than 25,Low,0,-2.0,4,0,0,2013-09-28 08:34:56,2013-09-29 01:46:44,False,False,False,False,True,True,False
36,25 - 45,Low,1,-1.0,1,0,0,2013-09-15 12:56:55,2013-09-16 09:34:51,False,False,False,False,True,False,True
27,25 - 45,Low,0,-2.0,1,0,0,2013-01-27 06:21:47,2013-01-29 10:59:25,False,False,False,False,True,True,False
30,25 - 45,Low,0,-1.0,3,0,0,2013-09-14 02:02:37,2013-09-15 10:50:57,False,False,True,False,False,True,True
24,Less than 25,Low,0,-1.0,2,0,0,2014-03-21 09:50:03,2014-03-23 09:11:20,False,False,True,False,False,True,True
50,Greater than 45,Low,10,-1.0,4,0,0,2013-08-02 11:21:02,2013-08-03 07:59:48,False,True,False,False,False,True,False
24,Less than 25,Low,0,-1.0,3,0,0,2013-12-16 08:36:34,2013-12-17 09:48:55,False,False,False,False,True,False,False
35,25 - 45,Low,0,-1.0,2,0,0,2013-08-14 04:31:57,2013-08-14 08:03:04,False,True,False,False,False,True,True
49,Greater than 45,Low,0,-1.0,1,0,0,2013-11-10 11:42:59,2014-01-23 05:55:25,False,True,False,False,False,True,False
22,Less than 25,Low,0,-1.0,4,0,0,2013-09-18 08:17:23,2013-09-19 09:03:46,False,False,False,False,False,True,True
28,25 - 45,Medium,12,-1.0,5,0,0,2014-03-11 05:02:18,2014-03-13 01:22:59,False,False,False,False,False,True,False
31,25 - 45,Low,0,-1.0,3,0,0,2013-04-05 12:30:30,2013-04-06 08:02:02,False,False,False,False,False,True,False
22,Less than 25,Low,0,-1.0,4,0,0,2013-02-21 03:42:13,2013-02-22 01:52:11,False,False,False,False,False,True,False
32,25 - 45,High,2,0.0,8,0,0,2013-01-21 02:06:58,2013-05-10 08:38:41,False,False,False,False,False,True,True
21,Less than 25,Low,1,-5.0,4,0,0,2014-02-20 10:39:19,2014-02-21 08:22:00,False,True,False,False,False,True,False
29,25 - 45,Medium,0,0.0,6,1,1,2014-11-03 02:36:08,2014-11-08 12:48:35,False,True,False,False,False,True,True
30,25 - 45,Low,3,-1.0,2,1,0,2014-02-17 08:23:12,2014-02-18 01:12:50,False,False,False,False,False,True,False
24,Less than 25,High,7,-1.0,9,0,0,2013-05-08 07:17:42,2013-05-09 08:54:08,False,False,False,False,False,True,True
20,Less than 25,High,0,0.0,8,0,0,2014-03-23 12:24:11,2014-03-23 09:07:20,False,False,False,False,False,False,False
21,Less than 25,Medium,4,-1.0,7,1,1,2013-12-16 03:44:25,2014-01-18 05:14:41,False,True,False,False,False,True,True
33,25 - 45,Low,1,0.0,3,0,0,2013-03-10 01:25:31,2013-03-11 08:03:14,False,True,False,False,False,True,True
53,Greater than 45,Low,0,-1.0,1,0,0,2013-12-01 05:45:15,2013-12-02 01:31:10,False,True,False,False,False,True,True
37,25 - 45,Low,2,-2.0,1,0,0,2013-04-16 05:14:39,2013-04-17 05:35:24,False,True,False,False,False,True,True
49,Greater than 45,Low,0,-3.0,1,0,0,2013-08-23 11:31:53,2013-08-24 02:16:48,False,True,False,False,False,True,True
35,25 - 45,Low,2,-1.0,1,0,0,2014-02-03 10:17:08,2014-02-04 07:35:43,False,True,False,False,False,True,False
54,Greater than 45,Low,4,-1.0,2,0,0,2013-02-10 05:05:00,2013-02-13 09:32:59,False,True,False,False,False,True,True
27,25 - 45,High,6,-1.0,10,0,0,2013-09-25 04:05:03,2013-09-26 08:46:37,False,True,False,False,False,False,False
38,25 - 45,Low,0,-1.0,1,0,0,2014-02-05 09:19:16,2014-02-07 09:14:53,False,False,False,False,False,True,False
23,Less than 25,Medium,0,-1.0,5,0,0,2013-08-26 03:02:44,2013-08-29 04:55:55,False,False,False,False,False,True,False
32,25 - 45,Low,1,-1.0,4,1,1,2013-04-06 05:35:58,2013-04-10 05:02:49,False,False,False,False,False,True,True
31,25 - 45,High,5,0.0,10,0,0,2013-09-05 01:39:00,2013-09-05 07:44:12,False,False,False,False,False,True,True
20,Less than 25,Low,0,-1.0,4,0,0,2014-02-01 10:09:26,2014-02-02 08:52:57,False,False,False,False,False,False,False
37,25 - 45,Medium,4,-1.0,7,1,1,2014-10-31 09:52:44,2015-01-14 12:38:16,False,False,False,False,False,True,True
